business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity
OPERATIONAL,"{'location': {'lat': 34.0061303, 'lng': -117.8073374}, 'viewport': {'northeast': {'lat': 34.00720922989272, 'lng': -117.8060763201073}, 'southwest': {'lat': 34.00450957010728, 'lng': -117.8087759798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Engineering Services & Consulting,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100928900380146792143"">Karina Armenta</a>'], 'photo_reference': 'AWU5eFi_uJ_FLxsI8fNJ1GSS9PTBNXKQc5ERghuSzZ9aTyXoQ7JJD3U7sCmhqk0SoIkohMfrpJdtCml5xIwOjH11A65AYrV5XxzHwdpuXKSR_P3zamW3IxpuDDI0xv3lgJqcJTAihghU2jcMYwwfFRSo7RxMmUr7kC6w-whKFqhQZmkLgXpz', 'width': 3024}]",ChIJAX8IqvQsw4ARNC-QmIHYbHQ,"{'compound_code': '254V+F3 Diamond Bar, California', 'global_code': '8564254V+F3'}",5.0,ChIJAX8IqvQsw4ARNC-QmIHYbHQ,GOOGLE,"['point_of_interest', 'establishment']",1,"1003 Banner Ridge Rd, Diamond Bar"
OPERATIONAL,"{'location': {'lat': 33.8735775, 'lng': -117.6472721}, 'viewport': {'northeast': {'lat': 33.87495177989272, 'lng': -117.6458251701073}, 'southwest': {'lat': 33.87225212010727, 'lng': -117.6485248298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rizk Construction,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109118320383678854664"">Joseph Brown</a>'], 'photo_reference': 'AWU5eFgW-X4WaYiWExfQKGvX_z7b1DeYrKRVX_Wb15AxhT5xUJLCSeMGV35LmYhLxD2zSVkZu201WJejIzK_Dlr7vTuu6iynl6Lj6P3LPsH7UpD3RhhGi4pYndVLvwDjtp5-1YQcVa5annBVZ6ttIawwGhKvk1ewqFUKhSX8-hxucd50wwqJ', 'width': 4032}]",ChIJLV7tI-NIV4UR1J0KrjgrDJA,"{'compound_code': 'V9F3+C3 Corona, California', 'global_code': '8554V9F3+C3'}",5.0,ChIJLV7tI-NIV4UR1J0KrjgrDJA,GOOGLE,"['general_contractor', 'electrician', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",44,"1530 San Ponte Rd, Corona"
OPERATIONAL,"{'location': {'lat': 34.0974657, 'lng': -117.5733917}, 'viewport': {'northeast': {'lat': 34.09881612989272, 'lng': -117.5719515201073}, 'southwest': {'lat': 34.09611647010728, 'lng': -117.5746511798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"S2 Engineering, Inc.",,,ChIJiZr4msI1w4ARbhANjWHwjBk,"{'compound_code': '3CWG+XM Rancho Cucamonga, California', 'global_code': '85643CWG+XM'}",5.0,ChIJiZr4msI1w4ARbhANjWHwjBk,GOOGLE,"['point_of_interest', 'establishment']",1,"8608 Utica Ave # 100, Rancho Cucamonga"
OPERATIONAL,"{'location': {'lat': 34.0342286, 'lng': -117.5117047}, 'viewport': {'northeast': {'lat': 34.03529182989273, 'lng': -117.5104193701073}, 'southwest': {'lat': 34.03259217010728, 'lng': -117.5131190298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Crown Technical Systems,{'open_now': True},"[{'height': 529, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115774625291819905117"">A Google User</a>'], 'photo_reference': 'AWU5eFjAjums_l5FSREcaMmN2LpM0ywcfL3wayJg2PO1unIaU2prf1tYXKH0a73VQoin0F-Rd-s6ssg8v61doY6IcfN9OI2Eq4QHLLZyNRPqjytDD-0263fC0xS0eEe2KsncIlyZVZBb-gPKu9N09QmHACdd31yaaWOXlbWos1Fm4BSUnPz5', 'width': 1117}]",ChIJ4-pMqy-13IARMUSjM-9dT18,"{'compound_code': '2FMQ+Q8 Fontana, California', 'global_code': '85642FMQ+Q8'}",3.5,ChIJ4-pMqy-13IARMUSjM-9dT18,GOOGLE,"['point_of_interest', 'establishment']",26,"13470 Philadelphia Ave, Fontana"
OPERATIONAL,"{'location': {'lat': 34.0135554, 'lng': -117.6877717}, 'viewport': {'northeast': {'lat': 34.01490522989271, 'lng': -117.6864484201073}, 'southwest': {'lat': 34.01220557010727, 'lng': -117.6891480798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"KEC Engineers, Inc.",{'open_now': True},,ChIJgUCzHyczw4ARi1Kaqzr-KZc,"{'compound_code': '2876+CW Chino, California', 'global_code': '85642876+CW'}",5.0,ChIJgUCzHyczw4ARi1Kaqzr-KZc,GOOGLE,"['point_of_interest', 'establishment']",1,"13201 9th St, Chino"
OPERATIONAL,"{'location': {'lat': 34.0094523, 'lng': -117.8615883}, 'viewport': {'northeast': {'lat': 34.01076897989272, 'lng': -117.8602813201072}, 'southwest': {'lat': 34.00806932010727, 'lng': -117.8629809798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RKA Consulting Group,,,ChIJNZVAQbsrw4ARViZHD2Jcbp0,"{'compound_code': '245Q+R8 Walnut, California', 'global_code': '8564245Q+R8'}",4.7,ChIJNZVAQbsrw4ARViZHD2Jcbp0,GOOGLE,"['point_of_interest', 'establishment']",3,"398 Lemon Creek Dr # E, Walnut"
OPERATIONAL,"{'location': {'lat': 34.0823568, 'lng': -117.8721756}, 'viewport': {'northeast': {'lat': 34.08351147989273, 'lng': -117.8709623201073}, 'southwest': {'lat': 34.08081182010729, 'lng': -117.8736619798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Flores Engineering,{'open_now': True},"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101854959985848032423"">Flores Engineering</a>'], 'photo_reference': 'AWU5eFjfHuPFs7pdKGqam9FvT7ayP547HxULiRO2Nib9tzUuW2ggD7OxYraHN41ESDeX1Igo1O1KZWiLpoep8OPo1JB9oK2F7g776B62MwgHXz7gGyioMp8AHKx88HDR6xktY93K2JfB6KRBkDxMowmDmDojU2X_vEHmLvAeIUTdDlX9bCcp', 'width': 1280}]",ChIJ79Si307PwoAR5NIuFh5Qwvs,"{'compound_code': '34JH+W4 Covina, California', 'global_code': '856434JH+W4'}",5.0,ChIJ79Si307PwoAR5NIuFh5Qwvs,GOOGLE,"['point_of_interest', 'establishment']",3,"910 E Puente St, Covina"
OPERATIONAL,"{'location': {'lat': 33.995819, 'lng': -117.6926706}, 'viewport': {'northeast': {'lat': 33.99715797989272, 'lng': -117.6910490201073}, 'southwest': {'lat': 33.99445832010727, 'lng': -117.6937486798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Duco Engineering, Inc.",{'open_now': True},"[{'height': 1043, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107595304699276540805"">A Google User</a>'], 'photo_reference': 'AWU5eFiZHqI5B8UhpsTcHxWp-vZGQ5QgmwZ_vbo8sIueKpbCu0E0svdw6nhAXB9m1hdUMhyNro7F-fbgeWWARr5k3eKVmejY2eOpj4fDEeIF2SArunjlDOC6PPvSjKbEvvE9gCkhjXW1rk3tHU4pLsFFbT8zhxq7XjufqaTkZghttVp_Ks83', 'width': 1339}]",ChIJp25rw5srw4ARI2o9-CZkxSg,"{'compound_code': 'X8W4+7W Chino, California', 'global_code': '8554X8W4+7W'}",5.0,ChIJp25rw5srw4ARI2o9-CZkxSg,GOOGLE,"['point_of_interest', 'establishment']",4,"14175 Telephone Ave suite k, Chino"
OPERATIONAL,"{'location': {'lat': 33.9983364, 'lng': -117.8847415}, 'viewport': {'northeast': {'lat': 33.99967942989272, 'lng': -117.8833308201073}, 'southwest': {'lat': 33.99697977010727, 'lng': -117.8860304798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,California Professional Engineering Inc.,{'open_now': True},,ChIJs0oXWFEqw4ARdbFT_fPqtRU,"{'compound_code': 'X4X8+84 La Puente, California', 'global_code': '8554X4X8+84'}",4.8,ChIJs0oXWFEqw4ARdbFT_fPqtRU,GOOGLE,"['electrician', 'point_of_interest', 'establishment']",4,"19062 San Jose Ave, La Puente"
OPERATIONAL,"{'location': {'lat': 34.121483, 'lng': -117.872711}, 'viewport': {'northeast': {'lat': 34.12286402989272, 'lng': -117.8713583701073}, 'southwest': {'lat': 34.12016437010728, 'lng': -117.8740580298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"QLC Engineering, LLC",,"[{'height': 400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106549784118639326760"">QLC Engineering</a>'], 'photo_reference': 'AWU5eFjmc6g16wYJpC2gwuJ9zAN60tqibSlc8sZRadvxI13GahQuzX9L2jR8q8-mf7WS8i7KKBjc9PFOjnWe7JgBG1y-O0mc6vfQvIpJ7s59Hwz5TIzxgsKr-OIXV3StmLc21gC1BQT-ztStWWQ25rt-9-adq4qK2ckzlXG3CBblYZ0Nskep', 'width': 713}]",ChIJp_mJxSsmw4ARsFIGZ9-sVac,"{'compound_code': '44CG+HW Glendora, California', 'global_code': '856444CG+HW'}",5.0,ChIJp_mJxSsmw4ARsFIGZ9-sVac,GOOGLE,"['point_of_interest', 'establishment']",2,"W Baseline Rd, Glendora"
OPERATIONAL,"{'location': {'lat': 34.0693326, 'lng': -117.59123}, 'viewport': {'northeast': {'lat': 34.07071687989271, 'lng': -117.5898798701073}, 'southwest': {'lat': 34.06801722010727, 'lng': -117.5925795298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Fuscoe Engineering,,,ChIJGcfDBaw1w4ARn76cCnH6tgE,"{'compound_code': '3C95+PG Ontario, California', 'global_code': '85643C95+PG'}",5.0,ChIJGcfDBaw1w4ARn76cCnH6tgE,GOOGLE,"['point_of_interest', 'establishment']",2,"2850 Inland Empire Blvd, Ontario"
OPERATIONAL,"{'location': {'lat': 34.055417, 'lng': -117.5482045}, 'viewport': {'northeast': {'lat': 34.05675292989272, 'lng': -117.5468253701073}, 'southwest': {'lat': 34.05405327010727, 'lng': -117.5495250298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Heider Engineering,{'open_now': True},,ChIJ69vwx59Kw4ARLc8OgnARLmg,"{'compound_code': '3F42+5P Ontario, California', 'global_code': '85643F42+5P'}",5.0,ChIJ69vwx59Kw4ARLc8OgnARLmg,GOOGLE,"['point_of_interest', 'establishment']",1,"800 S Rochester Ave # A, Ontario"
OPERATIONAL,"{'location': {'lat': 33.8549151, 'lng': -117.5366876}, 'viewport': {'northeast': {'lat': 33.85631792989272, 'lng': -117.5354750201073}, 'southwest': {'lat': 33.85361827010728, 'lng': -117.5381746798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KWC ENGINEERS,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109976524010835637160"">A Google User</a>'], 'photo_reference': 'AWU5eFimtl_l2Kp0f1tbKkdM8kfybGGheNBJVRTXpkUAHxQymF6PYXcwaw6j2KA2nC_5AV1JwmllvLZhN_s09vCCrrdENLlUf0zgkeAAk2PWWiQrCcCt2yBJiECQ1E2UuhVnfoybGnd5k-K37g5eyf4r0JCOTDXlOOkt6LxwEgPb_G5bWWvh', 'width': 6016}]",ChIJsRLSExK43IARr5qd5XL2bpo,"{'compound_code': 'VF37+X8 Corona, California', 'global_code': '8554VF37+X8'}",5.0,ChIJsRLSExK43IARr5qd5XL2bpo,GOOGLE,"['point_of_interest', 'establishment']",3,"1880 Compton Ave, Corona"
OPERATIONAL,"{'location': {'lat': 33.9857788, 'lng': -117.7070246}, 'viewport': {'northeast': {'lat': 33.98716917989272, 'lng': -117.7053731201073}, 'southwest': {'lat': 33.98446952010728, 'lng': -117.7080727798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"EJD Engineering, Inc.",{'open_now': True},"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107943748853476680949"">EJD Engineering Inc</a>'], 'photo_reference': 'AWU5eFjoJM-AZnAQQ2uOiFCxZKGI1u-4DveCQgSrqBd7FallRMwXTCtfHJ0JR-Y5phqKzWE2ePvhzuvEiYOhbkgnuV0Y-R6GGko22RV2QXkup7CfCLiI_-pSp3L40krS7630Q25Jv2H2LOHQ2UQHRxNDigIoYBukC7H2LdCpzusueXqt9rsM', 'width': 640}]",ChIJgSAPyDDN3IARmDzTvgNRutw,"{'compound_code': 'X7PV+85 Chino, California', 'global_code': '8554X7PV+85'}",2.3,ChIJgSAPyDDN3IARmDzTvgNRutw,GOOGLE,"['finance', 'general_contractor', 'point_of_interest', 'establishment']",3,"14726 Ramona Ave Ste 410, Chino"
OPERATIONAL,"{'location': {'lat': 33.8698466, 'lng': -117.54219}, 'viewport': {'northeast': {'lat': 33.87106092989272, 'lng': -117.5408102701072}, 'southwest': {'lat': 33.86836127010728, 'lng': -117.5435099298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"HR Green, Inc",{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115808267866769782392"">A Google User</a>'], 'photo_reference': 'AWU5eFgurlDJ5O7vH2-gVli8GDGuM9TV_ISEig5QU3s9o10vrr3mrt1gKONctJHP12VbRydaO891ewlQqxQW2hflKKvx6O6vtsp_4-tAciYktw-SkvcQyr7Ze_UxNUwBddy46rTqH3aA9-bdwwQAFtJNFchmPtb6eHnemiAC0drBxqI3AeXv', 'width': 1518}]",ChIJI53ZdAK43IARy1wzPJg_nsA,"{'compound_code': 'VF95+W4 Corona, California', 'global_code': '8554VF95+W4'}",5.0,ChIJI53ZdAK43IARy1wzPJg_nsA,GOOGLE,"['point_of_interest', 'establishment']",2,"1260 Corona Pointe Ct #305, Corona"
OPERATIONAL,"{'location': {'lat': 34.1139035, 'lng': -117.6465355}, 'viewport': {'northeast': {'lat': 34.11525332989272, 'lng': -117.6450993201073}, 'southwest': {'lat': 34.11255367010727, 'lng': -117.6477989798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,M L Engineering,,,ChIJG3IgoTUxw4AREyF-FmvS_Qo,"{'compound_code': '4973+H9 Upland, California', 'global_code': '85644973+H9'}",3.0,ChIJG3IgoTUxw4AREyF-FmvS_Qo,GOOGLE,"['point_of_interest', 'establishment']",2,"1391 N 3rd Ave, Upland"
OPERATIONAL,"{'location': {'lat': 34.1060653, 'lng': -117.4956547}, 'viewport': {'northeast': {'lat': 34.10746867989272, 'lng': -117.4943057701073}, 'southwest': {'lat': 34.10476902010728, 'lng': -117.4970054298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ZJS Engineering Services Inc,,,ChIJM3rQbrZLw4ARAAi7dIMxWzU,"{'compound_code': '4G43+CP Fontana, California', 'global_code': '85644G43+CP'}",0.0,ChIJM3rQbrZLw4ARAAi7dIMxWzU,GOOGLE,"['point_of_interest', 'establishment']",0,"14189 Foothill Blvd STE 101, Fontana"
OPERATIONAL,"{'location': {'lat': 34.1486178, 'lng': -117.8559465}, 'viewport': {'northeast': {'lat': 34.14986432989272, 'lng': -117.8546265701073}, 'southwest': {'lat': 34.14716467010727, 'lng': -117.8573262298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Patrell Engineering Group Inc,,,ChIJNbrIIUImw4ARG_lFYtHx-jw,"{'compound_code': '44XV+FH Glendora, California', 'global_code': '856444XV+FH'}",4.7,ChIJNbrIIUImw4ARG_lFYtHx-jw,GOOGLE,"['point_of_interest', 'establishment']",3,"751 Sunny Grove Ln, Glendora"
OPERATIONAL,"{'location': {'lat': 33.9128874, 'lng': -117.5658432}, 'viewport': {'northeast': {'lat': 33.91437332989271, 'lng': -117.5644940701073}, 'southwest': {'lat': 33.91167367010727, 'lng': -117.5671937298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Active Engineering Services,{'open_now': True},"[{'height': 334, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111690810901179417953"">A Google User</a>'], 'photo_reference': 'AWU5eFi3QqA4OKU4CVPuHIfCAVs3S25YYPkSJWWhRHMFq0pb3QL8psYf_nSYfAFqwR4aIf1xi-fEXTswM4ZWSBE8LdqPAU0D37Ok8vbr7thiZU8X65ZsYGL8VeMlrqe78qhLNCisuoDb4HgnJk28gf_rIDiG4ZkNiAIrJRxdds0dphz3SW2M', 'width': 500}]",ChIJKx-pjrHJ3IARv81L2hOocbA,"{'compound_code': 'WC7M+5M Norco, California', 'global_code': '8554WC7M+5M'}",0.0,ChIJKx-pjrHJ3IARv81L2hOocbA,GOOGLE,"['point_of_interest', 'establishment']",0,"2090 Paddock Ln, Norco"
OPERATIONAL,"{'location': {'lat': 34.0919104, 'lng': -117.547955}, 'viewport': {'northeast': {'lat': 34.09323597989272, 'lng': -117.5466156701073}, 'southwest': {'lat': 34.09053632010728, 'lng': -117.5493153298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"BAS Engineering, Inc.",{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102267357266612580747"">A Google User</a>'], 'photo_reference': 'AWU5eFi_nmhMLsBVI7JM2p1cPRlK21BEPMSpN-Acgs6FRzgC2ArcVmS6J8acnDOwOec7Gcbcuho2HtuTBDmkttcODfnw3lUYn42UoxzBQERilafHCalGfCj3UJem2VkNgoOk9J6uML0eP4sqfsivMY0jpW93doB2jU76LNNo1gukny5ys2tF', 'width': 4032}]",ChIJRZzNvXVKw4ARVB43D9EmWzU,"{'compound_code': '3FR2+MR Rancho Cucamonga, California', 'global_code': '85643FR2+MR'}",4.5,ChIJRZzNvXVKw4ARVB43D9EmWzU,GOOGLE,"['point_of_interest', 'establishment']",4,"11899 8th St, Rancho Cucamonga"
OPERATIONAL,"{'location': {'lat': 33.9985753, 'lng': -117.8321664}, 'viewport': {'northeast': {'lat': 33.99994737989272, 'lng': -117.8307304201073}, 'southwest': {'lat': 33.99724772010728, 'lng': -117.8334300798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Advantec Consulting Engineers,{'open_now': True},,ChIJU-GkXYQsw4AR-vZRh94mWA4,"{'compound_code': 'X5X9+C4 Diamond Bar, California', 'global_code': '8554X5X9+C4'}",5.0,ChIJU-GkXYQsw4AR-vZRh94mWA4,GOOGLE,"['point_of_interest', 'establishment']",2,"21700 Copley Dr Suite 300, Diamond Bar"
OPERATIONAL,"{'location': {'lat': 34.069244, 'lng': -117.5671026}, 'viewport': {'northeast': {'lat': 34.07073592989272, 'lng': -117.5657448201073}, 'southwest': {'lat': 34.06803627010728, 'lng': -117.5684444798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"David Evans and Associates, Inc.",{'open_now': True},"[{'height': 673, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117843277279395468752"">David Evans and Associates, Inc.</a>'], 'photo_reference': 'AWU5eFhnWXiXm6C7MAiG2RQbGJ8PlHqcYs0aF9LKU5bzQmEtjYx3rNL4Lpdx1rOcJv-8MxQswMpyNABKB479kXqiXkNlbrS6jMtfs8C67HT3yOjI5yWDyY_AmmWuImrXVJRnMmGxibmgY99ktUL6m7BYY_UZwqgQ9K_GxEd39XPZr-nyAcY5', 'width': 1200}]",ChIJgzXz_J01w4ARYeuz8UnAjQY,"{'compound_code': '3C9M+M5 Ontario, California', 'global_code': '85643C9M+M5'}",5.0,ChIJgzXz_J01w4ARYeuz8UnAjQY,GOOGLE,"['general_contractor', 'local_government_office', 'point_of_interest', 'establishment']",3,"4141 Inland Empire Blvd #250, Ontario"
OPERATIONAL,"{'location': {'lat': 34.0695858, 'lng': -117.5474718}, 'viewport': {'northeast': {'lat': 34.07095557989272, 'lng': -117.5460730701073}, 'southwest': {'lat': 34.06825592010728, 'lng': -117.5487727298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dcga Engineers,{'open_now': True},,ChIJDSpP5YFKw4ARLDzp8do4ZyQ,"{'compound_code': '3F93+R2 Ontario, California', 'global_code': '85643F93+R2'}",5.0,ChIJDSpP5YFKw4ARLDzp8do4ZyQ,GOOGLE,"['point_of_interest', 'establishment']",3,"4750 Ontario Mills Pkwy, Ontario"
OPERATIONAL,"{'location': {'lat': 33.8525303, 'lng': -117.856863}, 'viewport': {'northeast': {'lat': 33.85379217989271, 'lng': -117.8554272701073}, 'southwest': {'lat': 33.85109252010727, 'lng': -117.8581269298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ACC & Engineering - American Construction Company,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110495469383011876826"">Ben Hamed</a>'], 'photo_reference': 'AWU5eFhz5DunHYPgnBq5buHRZ01BbtMPnsuzkd9CNgcevH1kaPBLjqKr5WT9ug1_zU_g57R_A36u8OPpIPusU0QtFoAfTCUgNp4mRPlGc7J54YayUNqtOq5Hb_e6WBzEqRTbU_i35Gu1wbNNDpLu5fcZaQLiaTyjYzmFOHBTGmKGtbs6aXbZ', 'width': 4032}]",ChIJmU0zBw7X3IARIr1-vzmP_nA,"{'compound_code': 'V43V+27 Anaheim, California', 'global_code': '8554V43V+27'}",5.0,ChIJmU0zBw7X3IARIr1-vzmP_nA,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",58,"1130 N Kraemer Blvd # I, Anaheim"
OPERATIONAL,"{'location': {'lat': 34.0040791, 'lng': -117.680148}, 'viewport': {'northeast': {'lat': 34.00542827989272, 'lng': -117.6788367701073}, 'southwest': {'lat': 34.00272862010728, 'lng': -117.6815364298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Koury Engineering,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106354099690627847027"">David Menefee</a>'], 'photo_reference': 'AWU5eFgmy8nDNrt7Zl-Dxhepy5jJabs1gEq8AZkweakeQTrlOmujknRar9iwcKM1fN7ol_IGjJeoKRBx8KESny_Zb240v9Li8l3FI6Fx8BJT_cfyTBPvp5Sq-LZ9d9gjbR-g3ZBCEz2OCxUEOzMCagejW3EBHyEfop9levUvi7nzlPUsMF4U', 'width': 3264}]",ChIJg73eaaTM3IARyCkfU0aGmcg,"{'compound_code': '2839+JW Chino, California', 'global_code': '85642839+JW'}",4.4,ChIJg73eaaTM3IARyCkfU0aGmcg,GOOGLE,"['point_of_interest', 'establishment']",17,"5711 Schaefer Ave, Chino"
OPERATIONAL,"{'location': {'lat': 33.8543121, 'lng': -117.5370168}, 'viewport': {'northeast': {'lat': 33.85554052989272, 'lng': -117.5356247701073}, 'southwest': {'lat': 33.85284087010728, 'lng': -117.5383244298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Inland Engineering Services,{'open_now': True},"[{'height': 404, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101302331883542604063"">101302331883542604063</a>'], 'photo_reference': 'AWU5eFiXoouU3Lss1lc764yz8J2BBdtx9wvF0pv6z9ZxjfkXfMyPn0AA7X-SzAjhuXiDC2AgYuFwE6Ofe-ObNEMvuJWab4xYBqe5NwY1DqCfg3L6Ti0R5dqgi8y8h7UMkaXbzyd0nKkHidmu_DfSj_c_-6BibfbtB8iEbvR7W2tdUSQSdNMP', 'width': 514}]",ChIJ0cRT1eC43IAR1TARHf26a1o,"{'compound_code': 'VF37+P5 Corona, California', 'global_code': '8554VF37+P5'}",4.5,ChIJ0cRT1eC43IAR1TARHf26a1o,GOOGLE,"['point_of_interest', 'establishment']",6,"1373 Old Temescal Rd, Corona"
OPERATIONAL,"{'location': {'lat': 34.0957986, 'lng': -117.6515975}, 'viewport': {'northeast': {'lat': 34.09703587989272, 'lng': -117.6502825701073}, 'southwest': {'lat': 34.09433622010728, 'lng': -117.6529822298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Andreasen Engineering Inc,{'open_now': True},,ChIJrwrGK-Itw4AR3vYlJo_kRiU,"{'compound_code': '38WX+88 Upland, California', 'global_code': '856438WX+88'}",4.3,ChIJrwrGK-Itw4AR3vYlJo_kRiU,GOOGLE,"['point_of_interest', 'establishment']",8,"195 N Euclid Ave Suite 101, Upland"
